x utau delta99 delta* theta beta Ue Reth 
4.83398438e+02 3.83538466e-02 1.60992924e+01 3.65946455e+00 2.28482507e+00 1.08472307e+00 8.78516355e-01 9.03265286e+02
4.84863281e+02 3.82797808e-02 1.61524225e+01 3.67618655e+00 2.29426102e+00 1.09164033e+00 8.77804997e-01 9.06261206e+02
4.86328125e+02 3.82051213e-02 1.62053355e+01 3.69305173e+00 2.30376568e+00 1.09849746e+00 8.77102089e-01 9.09286961e+02
4.87792969e+02 3.81313498e-02 1.62579120e+01 3.71005251e+00 2.31333424e+00 1.10532763e+00 8.76407112e-01 9.12340162e+02
4.89257812e+02 3.80595663e-02 1.63143587e+01 3.73065859e+00 2.32655043e+00 1.11466488e+00 8.75692312e-01 9.16804048e+02
4.90722656e+02 3.79895278e-02 1.63711439e+01 3.74735344e+00 2.33595458e+00 1.12105563e+00 8.74960052e-01 9.19740122e+02
4.92187500e+02 3.79208818e-02 1.64275660e+01 3.76419972e+00 2.34544100e+00 1.12738437e+00 8.74236394e-01 9.22711446e+02
4.93652344e+02 3.78543397e-02 1.64836285e+01 3.78119837e+00 2.35500920e+00 1.13366891e+00 8.73521545e-01 9.25718075e+02
4.95117188e+02 3.77891379e-02 1.65391698e+01 3.79832935e+00 2.36464313e+00 1.13992213e+00 8.72814320e-01 9.28752474e+02
4.96582031e+02 3.77246225e-02 1.65942440e+01 3.81559815e+00 2.37434299e+00 1.14618574e+00 8.72115228e-01 9.31815304e+02
4.98046875e+02 3.76602135e-02 1.66488265e+01 3.83299570e+00 2.38410136e+00 1.15257418e+00 8.71423833e-01 9.34903237e+02
4.99511719e+02 3.75936224e-02 1.67028724e+01 3.85051060e+00 2.39391098e+00 1.15918391e+00 8.70739551e-01 9.38012839e+02
5.00976562e+02 3.75248742e-02 1.67597973e+01 3.87172491e+00 2.40743779e+00 1.16848470e+00 8.70041332e-01 9.42556673e+02
5.02441406e+02 3.74540022e-02 1.68176489e+01 3.88885476e+00 2.41703264e+00 1.17519078e+00 8.69317105e-01 9.45525517e+02
5.03906250e+02 3.73808974e-02 1.68749182e+01 3.90610306e+00 2.42668563e+00 1.18199806e+00 8.68599910e-01 9.48518515e+02
5.05371094e+02 3.73079682e-02 1.69316431e+01 3.92346852e+00 2.43639505e+00 1.18877020e+00 8.67889768e-01 9.51535050e+02
5.06835938e+02 3.72367533e-02 1.69878878e+01 3.94095665e+00 2.44616290e+00 1.19545770e+00 8.67187135e-01 9.54576449e+02
5.08300781e+02 3.71669813e-02 1.70436285e+01 3.95856797e+00 2.45598908e+00 1.20209028e+00 8.66492099e-01 9.57642809e+02
5.09765625e+02 3.70976466e-02 1.70989523e+01 3.97630836e+00 2.46587503e+00 1.20870768e+00 8.65805126e-01 9.60735261e+02
5.11230469e+02 3.70274844e-02 1.71539426e+01 3.99418319e+00 2.47582122e+00 1.21543002e+00 8.65126698e-01 9.63854566e+02
5.12695312e+02 3.69556340e-02 1.72115681e+01 4.01592071e+00 2.48959624e+00 1.22492999e+00 8.64443929e-01 9.68452361e+02
5.14160156e+02 3.68834796e-02 1.72709654e+01 4.03344712e+00 2.49935146e+00 1.23161421e+00 8.63729808e-01 9.71443961e+02
5.15625000e+02 3.68132774e-02 1.73294646e+01 4.05108260e+00 2.50915932e+00 1.23824416e+00 8.63022252e-01 9.74457147e+02
5.17089844e+02 3.67441798e-02 1.73871074e+01 4.06882684e+00 2.51901838e+00 1.24491111e+00 8.62321390e-01 9.77491545e+02
5.18554688e+02 3.66761863e-02 1.74441008e+01 4.08668817e+00 2.52893308e+00 1.25131354e+00 8.61627865e-01 9.80549645e+02
5.20019531e+02 3.66081660e-02 1.75005206e+01 4.10466917e+00 2.53890315e+00 1.25763642e+00 8.60941951e-01 9.83631704e+02
5.21484375e+02 3.65371629e-02 1.75563295e+01 4.12275693e+00 2.54891931e+00 1.26458031e+00 8.60263009e-01 9.86733447e+02
5.22949219e+02 3.64655291e-02 1.76115592e+01 4.14094915e+00 2.55898088e+00 1.27181812e+00 8.59591071e-01 9.89854702e+02
5.24414062e+02 3.63952043e-02 1.76683485e+01 4.16309166e+00 2.57294062e+00 1.28130220e+00 8.58919312e-01 9.94476775e+02
5.25878906e+02 3.63241152e-02 1.77273948e+01 4.18087044e+00 2.58277611e+00 1.28814195e+00 8.58210291e-01 9.97454266e+02
5.27343750e+02 3.62528451e-02 1.77860043e+01 4.19877727e+00 2.59267770e+00 1.29500051e+00 8.57509514e-01 1.00046061e+03
5.28808594e+02 3.61828157e-02 1.78441117e+01 4.21680000e+00 2.60263974e+00 1.30179533e+00 8.56816340e-01 1.00349291e+03
5.30273438e+02 3.61123514e-02 1.79016380e+01 4.23492840e+00 2.61265607e+00 1.30871148e+00 8.56130236e-01 1.00654824e+03
5.31738281e+02 3.60416268e-02 1.79585796e+01 4.25316666e+00 2.62272921e+00 1.31574028e+00 8.55451521e-01 1.00962796e+03
5.33203125e+02 3.59734889e-02 1.80149160e+01 4.27151508e+00 2.63285870e+00 1.32246800e+00 8.54780290e-01 1.01273208e+03
5.34667969e+02 3.59085968e-02 1.80706144e+01 4.28996098e+00 2.64303772e+00 1.32887225e+00 8.54115867e-01 1.01585720e+03
5.36132812e+02 3.58477400e-02 1.81268813e+01 4.31251403e+00 2.65722855e+00 1.33813097e+00 8.53460649e-01 1.02052800e+03
5.37597656e+02 3.57896078e-02 1.81865259e+01 4.33052854e+00 2.66719168e+00 1.34410474e+00 8.52760075e-01 1.02351356e+03
5.39062500e+02 3.57322787e-02 1.82455128e+01 4.34864528e+00 2.67721267e+00 1.35022691e+00 8.52066396e-01 1.02652333e+03
5.40527344e+02 3.56752611e-02 1.83038899e+01 4.36686698e+00 2.68729272e+00 1.35636217e+00 8.51379833e-01 1.02955807e+03
5.41992188e+02 3.56186602e-02 1.83615526e+01 4.38518655e+00 2.69742464e+00 1.36210929e+00 8.50700004e-01 1.03261462e+03
5.43457031e+02 3.55620317e-02 1.84186923e+01 4.40361977e+00 2.70761302e+00 1.36768399e+00 8.50027866e-01 1.03569593e+03
5.44921875e+02 3.55043634e-02 1.84756443e+01 4.42220091e+00 2.71787582e+00 1.37342907e+00 8.49365476e-01 1.03881145e+03
5.46386719e+02 3.54458416e-02 1.85325530e+01 4.44095150e+00 2.72822523e+00 1.37922950e+00 8.48714179e-01 1.04196755e+03
5.47851562e+02 3.53879282e-02 1.85893763e+01 4.45986266e+00 2.73865577e+00 1.38481061e+00 8.48073528e-01 1.04516166e+03
5.49316406e+02 3.53320803e-02 1.86514818e+01 4.48249351e+00 2.75292886e+00 1.39309170e+00 8.47406713e-01 1.04978268e+03
5.50781250e+02 3.52786845e-02 1.87127486e+01 4.50102979e+00 2.76317157e+00 1.39826145e+00 8.46734031e-01 1.05285213e+03
5.52246094e+02 3.52257196e-02 1.87732815e+01 4.51967064e+00 2.77346350e+00 1.40343705e+00 8.46068403e-01 1.05594292e+03
5.53710938e+02 3.51712074e-02 1.88331980e+01 4.53842048e+00 2.78380442e+00 1.40860301e+00 8.45410186e-01 1.05905548e+03
5.55175781e+02 3.51136121e-02 1.88926222e+01 4.55728934e+00 2.79419788e+00 1.41393515e+00 8.44760034e-01 1.06219201e+03
5.56640625e+02 3.50519979e-02 1.89516188e+01 4.57628187e+00 2.80464680e+00 1.41966400e+00 8.44118260e-01 1.06535411e+03
5.58105469e+02 3.49877497e-02 1.90103193e+01 4.59541457e+00 2.81516369e+00 1.42551297e+00 8.43485826e-01 1.06854780e+03
5.59570312e+02 3.49268938e-02 1.90688761e+01 4.61470997e+00 2.82576412e+00 1.43087945e+00 8.42864047e-01 1.07178074e+03
5.61035156e+02 3.48718999e-02 1.91321952e+01 4.63773123e+00 2.84023281e+00 1.43909462e+00 8.42214296e-01 1.07643810e+03
5.62500000e+02 3.48211324e-02 1.91944190e+01 4.65656249e+00 2.85059457e+00 1.44366374e+00 8.41556516e-01 1.07952140e+03
5.63964844e+02 3.47715350e-02 1.92557363e+01 4.67549401e+00 2.86100305e+00 1.44811737e+00 8.40905589e-01 1.08262505e+03
5.65429688e+02 3.47187156e-02 1.93162691e+01 4.69452805e+00 2.87145471e+00 1.45295507e+00 8.40261784e-01 1.08574815e+03
5.66894531e+02 3.46612274e-02 1.93759414e+01 4.71364939e+00 2.88193811e+00 1.45833669e+00 8.39624373e-01 1.08888547e+03
5.68359375e+02 3.46018041e-02 1.94348507e+01 4.73285945e+00 2.89245458e+00 1.46380038e+00 8.38993526e-01 1.09203780e+03
5.69824219e+02 3.45440392e-02 1.94931945e+01 4.75217667e+00 2.90301492e+00 1.46918103e+00 8.38370306e-01 1.09521068e+03
5.71289062e+02 3.44871967e-02 1.95508998e+01 4.77160027e+00 2.91361744e+00 1.47449871e+00 8.37754705e-01 1.09840352e+03
5.72753906e+02 3.44296949e-02 1.96122110e+01 4.79479657e+00 2.92812737e+00 1.48293652e+00 8.37112965e-01 1.10302802e+03
5.74218750e+02 3.43728399e-02 1.96729788e+01 4.81368875e+00 2.93844250e+00 1.48808705e+00 8.36459956e-01 1.10605027e+03
5.75683594e+02 3.43175576e-02 1.97331328e+01 4.83268329e+00 2.94880679e+00 1.49305338e+00 8.35814113e-01 1.10909445e+03
5.77148438e+02 3.42640193e-02 1.97926897e+01 4.85178230e+00 2.95922260e+00 1.49809162e+00 8.35175665e-01 1.11216182e+03
5.78613281e+02 3.42121170e-02 1.98516273e+01 4.87098076e+00 2.96968752e+00 1.50317824e+00 8.34544438e-01 1.11525129e+03
5.80078125e+02 3.41574397e-02 1.99100303e+01 4.89027939e+00 2.98020114e+00 1.50860815e+00 8.33920574e-01 1.11836297e+03
5.81542969e+02 3.41005172e-02 1.99680585e+01 4.90969233e+00 2.99077354e+00 1.51417866e+00 8.33304901e-01 1.12150181e+03
5.83007812e+02 3.40443483e-02 2.00259064e+01 4.92924414e+00 3.00141891e+00 1.51957027e+00 8.32698771e-01 1.12467503e+03
5.84472656e+02 3.39902752e-02 2.00868002e+01 4.95287492e+00 3.01616691e+00 1.52780633e+00 8.32084230e-01 1.12936722e+03
5.85937500e+02 3.39379275e-02 2.01487605e+01 4.97194697e+00 3.02656836e+00 1.53284104e+00 8.31445266e-01 1.13239167e+03
5.87402344e+02 3.38873349e-02 2.02101159e+01 4.99112647e+00 3.03702381e+00 1.53767694e+00 8.30813763e-01 1.13544053e+03
5.88867188e+02 3.38387395e-02 2.02710110e+01 5.01042341e+00 3.04753717e+00 1.54195495e+00 8.30190260e-01 1.13851606e+03
5.90332031e+02 3.37892493e-02 2.03314479e+01 5.02984571e+00 3.05811083e+00 1.54630898e+00 8.29575200e-01 1.14161981e+03
5.91796875e+02 3.37387962e-02 2.03914254e+01 5.04939835e+00 3.06874830e+00 1.55113431e+00 8.28968932e-01 1.14475365e+03
5.93261719e+02 3.36885979e-02 2.04508292e+01 5.06905730e+00 3.07943611e+00 1.55598366e+00 8.28370286e-01 1.14791102e+03
5.94726562e+02 3.36381414e-02 2.05094941e+01 5.08878951e+00 3.09015481e+00 1.56062090e+00 8.27777579e-01 1.15108239e+03
5.96191406e+02 3.35874741e-02 2.05697093e+01 5.11275627e+00 3.10507666e+00 1.56870643e+00 8.27184497e-01 1.15581207e+03
5.97656250e+02 3.35370805e-02 2.06323079e+01 5.13195094e+00 3.11552136e+00 1.57280601e+00 8.26557169e-01 1.15882043e+03
5.99121094e+02 3.34882988e-02 2.06941195e+01 5.15124292e+00 3.12601402e+00 1.57690884e+00 8.25936603e-01 1.16185023e+03
6.00585938e+02 3.34392962e-02 2.07550796e+01 5.17062201e+00 3.13654358e+00 1.58106733e+00 8.25322289e-01 1.16489670e+03
6.02050781e+02 3.33859392e-02 2.08152854e+01 5.19009605e+00 3.14711119e+00 1.58542333e+00 8.24714621e-01 1.16796088e+03
6.03515625e+02 3.33308430e-02 2.08748656e+01 5.20967806e+00 3.15772479e+00 1.59007322e+00 8.24114262e-01 1.17104671e+03
6.04980469e+02 3.32762755e-02 2.09337572e+01 5.22936212e+00 3.16838289e+00 1.59485813e+00 8.23520934e-01 1.17415334e+03
6.06445312e+02 3.32215211e-02 2.09919497e+01 5.24914855e+00 3.17908733e+00 1.59960032e+00 8.22934688e-01 1.17728156e+03
6.07910156e+02 3.31674270e-02 2.10495275e+01 5.26904417e+00 3.18984310e+00 1.60408888e+00 8.22355905e-01 1.18043384e+03
6.09375000e+02 3.31167322e-02 2.11127556e+01 5.29287043e+00 3.20468606e+00 1.61138863e+00 8.21751871e-01 1.18505555e+03
6.10839844e+02 3.30684930e-02 2.11752734e+01 5.31236815e+00 3.21524869e+00 1.61552965e+00 8.21146353e-01 1.18808538e+03
6.12304688e+02 3.30198100e-02 2.12373078e+01 5.33198704e+00 3.22587002e+00 1.61979522e+00 8.20548722e-01 1.19114259e+03
6.13769531e+02 3.29716403e-02 2.12986709e+01 5.35170583e+00 3.23653887e+00 1.62404639e+00 8.19957999e-01 1.19422167e+03
6.15234375e+02 3.29252002e-02 2.13592782e+01 5.37151408e+00 3.24724945e+00 1.62821056e+00 8.19373735e-01 1.19731991e+03
6.16699219e+02 3.28796012e-02 2.14190899e+01 5.39140833e+00 3.25799977e+00 1.63206995e+00 8.18795817e-01 1.20043646e+03
6.18164062e+02 3.28334926e-02 2.14781990e+01 5.41139714e+00 3.26879379e+00 1.63579146e+00 8.18224729e-01 1.20357356e+03
6.19628906e+02 3.27835284e-02 2.15367407e+01 5.43149481e+00 3.27963872e+00 1.64006340e+00 8.17661234e-01 1.20673505e+03
6.21093750e+02 3.27303491e-02 2.15988808e+01 5.45578583e+00 3.29472782e+00 1.64791508e+00 8.17087298e-01 1.21143612e+03
6.22558594e+02 3.26788599e-02 2.16618452e+01 5.47541807e+00 3.30535241e+00 1.65243271e+00 8.16495105e-01 1.21446183e+03
6.24023438e+02 3.26318366e-02 2.17238622e+01 5.49512538e+00 3.31601703e+00 1.65652469e+00 8.15908626e-01 1.21750510e+03
6.25488281e+02 3.25893288e-02 2.17848693e+01 5.51489169e+00 3.32670975e+00 1.66014293e+00 8.15327195e-01 1.22056062e+03
6.26953125e+02 3.25498160e-02 2.18449012e+01 5.53470945e+00 3.33742245e+00 1.66376837e+00 8.14750518e-01 1.22362500e+03
6.28417969e+02 3.25105517e-02 2.19041590e+01 5.55459961e+00 3.34816117e+00 1.66739167e+00 8.14179665e-01 1.22670213e+03
6.29882812e+02 3.24677752e-02 2.19629095e+01 5.57459178e+00 3.35893832e+00 1.67096641e+00 8.13616078e-01 1.22979880e+03
6.31347656e+02 3.24201840e-02 2.20211929e+01 5.59469062e+00 3.36975572e+00 1.67472857e+00 8.13059960e-01 1.23291605e+03
6.32812500e+02 3.23695266e-02 2.20802523e+01 5.61935885e+00 3.38501527e+00 1.68237697e+00 8.12514119e-01 1.23766772e+03
6.34277344e+02 3.23175781e-02 2.21432565e+01 5.63900182e+00 3.39559287e+00 1.68665193e+00 8.11931233e-01 1.24064456e+03
6.35742188e+02 3.22651365e-02 2.22052810e+01 5.65871941e+00 3.40620126e+00 1.69108317e+00 8.11353941e-01 1.24363567e+03
6.37207031e+02 3.22119674e-02 2.22665974e+01 5.67853262e+00 3.41685516e+00 1.69537740e+00 8.10783285e-01 1.24664807e+03
6.38671875e+02 3.21586754e-02 2.23273154e+01 5.69845192e+00 3.42756238e+00 1.69966326e+00 8.10219831e-01 1.24968556e+03
6.40136719e+02 3.21079126e-02 2.23875192e+01 5.71847888e+00 3.43832651e+00 1.70389175e+00 8.09663739e-01 1.25274973e+03
6.41601562e+02 3.20607378e-02 2.24471239e+01 5.73859663e+00 3.44913748e+00 1.70806455e+00 8.09114294e-01 1.25583590e+03
6.43066406e+02 3.20137716e-02 2.25058845e+01 5.75877168e+00 3.45996941e+00 1.71250606e+00 8.08569980e-01 1.25893233e+03
6.44531250e+02 3.19640611e-02 2.25638760e+01 5.77899912e+00 3.47081428e+00 1.71738753e+00 8.08030649e-01 1.26203594e+03
6.45996094e+02 3.19133195e-02 2.26254313e+01 5.80355388e+00 3.48601386e+00 1.72554008e+00 8.07484024e-01 1.26670523e+03
6.47460938e+02 3.18635918e-02 2.26887495e+01 5.82334108e+00 3.49664132e+00 1.73011491e+00 8.06919880e-01 1.26967923e+03
6.48925781e+02 3.18111877e-02 2.27512605e+01 5.84322540e+00 3.50731286e+00 1.73499631e+00 8.06362506e-01 1.27267452e+03
6.50390625e+02 3.17566269e-02 2.28129973e+01 5.86320663e+00 3.51802997e+00 1.73989968e+00 8.05811920e-01 1.27569172e+03
6.51855469e+02 3.17030199e-02 2.28739274e+01 5.88326926e+00 3.52878729e+00 1.74437862e+00 8.05267413e-01 1.27872784e+03
6.53320312e+02 3.16524928e-02 2.29340585e+01 5.90340584e+00 3.53958477e+00 1.74858275e+00 8.04728638e-01 1.28178235e+03
6.54785156e+02 3.16067256e-02 2.29935166e+01 5.92363399e+00 3.55043402e+00 1.75272753e+00 8.04196442e-01 1.28486088e+03
6.56250000e+02 3.15622740e-02 2.30522843e+01 5.94394998e+00 3.56133127e+00 1.75700894e+00 8.03670718e-01 1.28796195e+03
6.57714844e+02 3.15171774e-02 2.31100503e+01 5.96430371e+00 3.57224793e+00 1.76130221e+00 8.03149205e-01 1.29107164e+03
6.59179688e+02 3.14744153e-02 2.31733124e+01 5.98871520e+00 3.58742742e+00 1.76825180e+00 8.02602414e-01 1.29567506e+03
6.60644531e+02 3.14361959e-02 2.32355907e+01 6.00853181e+00 3.59810204e+00 1.77135841e+00 8.02052438e-01 1.29863993e+03
6.62109375e+02 3.14003738e-02 2.32974477e+01 6.02846252e+00 3.60884374e+00 1.77386009e+00 8.01509907e-01 1.30163580e+03
6.63574219e+02 3.13634068e-02 2.33588801e+01 6.04851305e+00 3.61965396e+00 1.77644125e+00 8.00975050e-01 1.30466363e+03
6.65039062e+02 3.13247141e-02 2.34194304e+01 6.06864345e+00 3.63050679e+00 1.77929886e+00 8.00446093e-01 1.30771124e+03
6.66503906e+02 3.12840384e-02 2.34788683e+01 6.08882014e+00 3.64137923e+00 1.78262181e+00 7.99921592e-01 1.31076804e+03
6.67968750e+02 3.12423092e-02 2.35373419e+01 6.10904519e+00 3.65227178e+00 1.78625955e+00 7.99401677e-01 1.31383448e+03
6.69433594e+02 3.12014574e-02 2.35951214e+01 6.12934118e+00 3.66319641e+00 1.78962170e+00 7.98887393e-01 1.31691664e+03
6.70898438e+02 3.11609233e-02 2.36544573e+01 6.15430921e+00 3.67869600e+00 1.79676450e+00 7.98380185e-01 1.32164910e+03
6.72363281e+02 3.11187801e-02 2.37182911e+01 6.17420634e+00 3.68942628e+00 1.79988441e+00 7.97844640e-01 1.32461504e+03
6.73828125e+02 3.10733041e-02 2.37813741e+01 6.19419031e+00 3.70018868e+00 1.80311558e+00 7.97315166e-01 1.32759745e+03
6.75292969e+02 3.10244751e-02 2.38437471e+01 6.21426083e+00 3.71098674e+00 1.80705100e+00 7.96791747e-01 1.33059762e+03
6.76757812e+02 3.09761044e-02 2.39054914e+01 6.23442572e+00 3.72183219e+00 1.81106130e+00 7.96274724e-01 1.33362040e+03
6.78222656e+02 3.09307051e-02 2.39667012e+01 6.25470288e+00 3.73273794e+00 1.81449631e+00 7.95764932e-01 1.33667188e+03
6.79687500e+02 3.08869982e-02 2.40272832e+01 6.27508864e+00 3.74369945e+00 1.81763558e+00 7.95262284e-01 1.33975034e+03
6.81152344e+02 3.08452894e-02 2.40872071e+01 6.29556976e+00 3.75470505e+00 1.82067623e+00 7.94766273e-01 1.34285082e+03
6.82617188e+02 3.08055088e-02 2.41465762e+01 6.31614511e+00 3.76575118e+00 1.82355628e+00 7.94276910e-01 1.34597214e+03
6.84082031e+02 3.07679826e-02 2.42094608e+01 6.34118142e+00 3.78129343e+00 1.83041518e+00 7.93780493e-01 1.35068264e+03
6.85546875e+02 3.07325319e-02 2.42742413e+01 6.36124116e+00 3.79208653e+00 1.83258201e+00 7.93265291e-01 1.35365878e+03
6.87011719e+02 3.06957183e-02 2.43383218e+01 6.38138894e+00 3.80291690e+00 1.83492499e+00 7.92756250e-01 1.35665376e+03
6.88476562e+02 3.06565735e-02 2.44018385e+01 6.40163298e+00 3.81378823e+00 1.83761454e+00 7.92253791e-01 1.35966968e+03
6.89941406e+02 3.06167802e-02 2.44647107e+01 6.42195230e+00 3.82468968e+00 1.84061191e+00 7.91757096e-01 1.36270134e+03
6.91406250e+02 3.05795079e-02 2.45267359e+01 6.44231409e+00 3.83560362e+00 1.84330191e+00 7.91264845e-01 1.36574024e+03
6.92871094e+02 3.05445286e-02 2.45880799e+01 6.46273576e+00 3.84654109e+00 1.84535241e+00 7.90777822e-01 1.36879172e+03
6.94335938e+02 3.05087170e-02 2.46487737e+01 6.48322207e+00 3.85750653e+00 1.84752880e+00 7.90296243e-01 1.37185781e+03
6.95800781e+02 3.04703512e-02 2.47088777e+01 6.50377197e+00 3.86850068e+00 1.85041104e+00 7.89820096e-01 1.37493881e+03
6.97265625e+02 3.04295968e-02 2.47760253e+01 6.52862378e+00 3.88395717e+00 1.85786050e+00 7.89325105e-01 1.37956721e+03
6.98730469e+02 3.03885007e-02 2.48422043e+01 6.54874215e+00 3.89476766e+00 1.86083337e+00 7.88827513e-01 1.38253495e+03
7.00195312e+02 3.03494171e-02 2.49072900e+01 6.56891839e+00 3.90561073e+00 1.86382914e+00 7.88334786e-01 1.38551796e+03
7.01660156e+02 3.03111518e-02 2.49712978e+01 6.58914535e+00 3.91647921e+00 1.86647842e+00 7.87846641e-01 1.38851325e+03
7.03125000e+02 3.02711495e-02 2.50343997e+01 6.60943422e+00 3.92737544e+00 1.86913932e+00 7.87363564e-01 1.39152255e+03
7.04589844e+02 3.02275200e-02 2.50967099e+01 6.62979124e+00 3.93830117e+00 1.87218534e+00 7.86885827e-01 1.39454702e+03
7.06054688e+02 3.01833505e-02 2.51583128e+01 6.65022419e+00 3.94926136e+00 1.87521934e+00 7.86413769e-01 1.39758908e+03
7.07519531e+02 3.01425962e-02 2.52193010e+01 6.67073950e+00 3.96026008e+00 1.87786705e+00 7.85947681e-01 1.40065075e+03
7.08984375e+02 3.01038349e-02 2.52830845e+01 6.69592575e+00 3.97591205e+00 1.88547421e+00 7.85480710e-01 1.40535100e+03
7.10449219e+02 3.00642603e-02 2.53495809e+01 6.71598861e+00 3.98670659e+00 1.88797565e+00 7.84992860e-01 1.40829129e+03
7.11914062e+02 3.00234006e-02 2.54149350e+01 6.73610235e+00 3.99752400e+00 1.89061703e+00 7.84509409e-01 1.41124284e+03
7.13378906e+02 2.99824121e-02 2.54793971e+01 6.75629209e+00 4.00838011e+00 1.89309734e+00 7.84031380e-01 1.41421311e+03
7.14843750e+02 2.99438989e-02 2.55431083e+01 6.77656499e+00 4.01927806e+00 1.89513535e+00 7.83559078e-01 1.41720382e+03
7.16308594e+02 2.99080897e-02 2.56060526e+01 6.79691016e+00 4.03021019e+00 1.89693694e+00 7.83092084e-01 1.42021156e+03
7.17773438e+02 2.98754971e-02 2.56683820e+01 6.81734768e+00 4.04118758e+00 1.89853471e+00 7.82631235e-01 1.42324183e+03
7.19238281e+02 2.98453014e-02 2.57303192e+01 6.83790465e+00 4.05222216e+00 1.89998198e+00 7.82177660e-01 1.42630094e+03
7.20703125e+02 2.98138698e-02 2.57917725e+01 6.85856784e+00 4.06330081e+00 1.90152808e+00 7.81730852e-01 1.42938342e+03
7.22167969e+02 2.97789825e-02 2.58591088e+01 6.88372508e+00 4.07897462e+00 1.90766511e+00 7.81270648e-01 1.43405241e+03
7.23632812e+02 2.97407133e-02 2.59263573e+01 6.90396295e+00 4.08984957e+00 1.90986199e+00 7.80803507e-01 1.43701600e+03
7.25097656e+02 2.97019727e-02 2.59927635e+01 6.92428516e+00 4.10075944e+00 1.91218219e+00 7.80342017e-01 1.43999770e+03
7.26562500e+02 2.96652155e-02 2.60584139e+01 6.94469390e+00 4.11170689e+00 1.91408811e+00 7.79886310e-01 1.44299876e+03
7.28027344e+02 2.96297877e-02 2.61232231e+01 6.96518193e+00 4.12268749e+00 1.91619670e+00 7.79436136e-01 1.44601722e+03
7.29492188e+02 2.95960712e-02 2.61871691e+01 6.98574213e+00 4.13369738e+00 1.91863903e+00 7.78991283e-01 1.44905140e+03
7.30957031e+02 2.95619644e-02 2.62504242e+01 7.00638270e+00 4.14474130e+00 1.92131149e+00 7.78552182e-01 1.45210382e+03
7.32421875e+02 2.95244695e-02 2.63131323e+01 7.02710979e+00 4.15582219e+00 1.92414079e+00 7.78119156e-01 1.45517618e+03
7.33886719e+02 2.94836405e-02 2.63780552e+01 7.05265587e+00 4.17167695e+00 1.93190434e+00 7.77687935e-01 1.45991828e+03
7.35351562e+02 2.94412270e-02 2.64465368e+01 7.07286367e+00 4.18252050e+00 1.93510165e+00 7.77232080e-01 1.46285510e+03
7.36816406e+02 2.94018950e-02 2.65141378e+01 7.09313011e+00 4.19339822e+00 1.93849424e+00 7.76781033e-01 1.46580849e+03
7.38281250e+02 2.93659541e-02 2.65809024e+01 7.11345183e+00 4.20430762e+00 1.94192582e+00 7.76334727e-01 1.46877751e+03
7.39746094e+02 2.93311612e-02 2.66467755e+01 7.13382529e+00 4.21524503e+00 1.94480907e+00 7.75893085e-01 1.47176076e+03
7.41210938e+02 2.92959163e-02 2.67118114e+01 7.15426181e+00 4.22621570e+00 1.94744930e+00 7.75456586e-01 1.47476106e+03
7.42675781e+02 2.92606392e-02 2.67760272e+01 7.17475966e+00 4.23721660e+00 1.95019315e+00 7.75025181e-01 1.47777730e+03
7.44140625e+02 2.92254789e-02 2.68394153e+01 7.19530715e+00 4.24823876e+00 1.95303032e+00 7.74598438e-01 1.48080560e+03
7.45605469e+02 2.91927257e-02 2.69021051e+01 7.21590892e+00 4.25928472e+00 1.95581385e+00 7.74176560e-01 1.48384728e+03
7.47070312e+02 2.91637317e-02 2.69702969e+01 7.24102613e+00 4.27499492e+00 1.96160389e+00 7.73739111e-01 1.48847885e+03
7.48535156e+02 2.91360571e-02 2.70383247e+01 7.26108919e+00 4.28579386e+00 1.96339322e+00 7.73294437e-01 1.49138125e+03
